template_id,segment_id,lifecycle_stage,goal,theme,tone_preferences,hook_used,feature_reference,content_english,content_hindi,ctr_percent,engagement_percent,performance_class,performance_tag,is_active,weight_multiplier
TPL-E29ABF2C,S9,trial,Increase leaderboard engagement • rapid adoption & habit formation,Scarcity,"Body-neutral, Warm accountability",You're getting closer!,Feedback,Take feedback from your progress and adjust your strategy to stay on track. You're almost there!,आपकी प्रगति से आपको फीडबैक मिल रहा है! अपनी रणनीति को समायोजित करें और ट्रैक पर रहने के लिए तैयार रहें।,,,UNTESTED,No Data Yet,True,1.0
TPL-7D730358,S9,trial,Increase leaderboard engagement • rapid adoption & habit formation,Scarcity,"Body-neutral, Warm accountability",Last chance to level up!,Leaderboard,Make the most out of your trial period by leveling up. Complete challenges and rise through the ranks.,अपने ट्रायल अवधि का सबसे अच्छा उपयोग करें! चुनौतियों को पूरा करने से अपनी रैंक में आगे बढ़ें।,,,UNTESTED,No Data Yet,True,1.0
TPL-31C1CE65,S9,inactive,Increase leaderboard engagement • compelling return value proposition,Scarcity,"Body-neutral, Warm accountability",Limited time offer!,Leaderboard challenge,Don't miss out! Your leaderboard engagement is about to expire. Claim your daily dose of motivation and rise through the ranks.,अंतिम समय का ऑफर! अपने लीडरबोर्ड चैलेंज को मिटाने से पहले अपनी दैनिक प्रेरणा को हासिल करें और रैंक में ऊपर उठें।,,,UNTESTED,No Data Yet,True,1.0
TPL-C2A7B2C0,S9,inactive,Increase leaderboard engagement • compelling return value proposition,Scarcity,"Body-neutral, Warm accountability",Your progress is waiting!,Log and feedback,Check your log and see how close you are to unlocking the next level. Give yourself a pat on the back for your hard work and keep pushing forward.,आपकी प्रगति आपके सामने है! अपने लॉग को देखें और अगले स्तर को यूनिकॉर्न करने के लिए कितनी करीब हैं? अपने मेहनत पर गर्व करें और आगे बढ़ें।,,,UNTESTED,No Data Yet,True,1.0
TPL-763B2B8C,S9,inactive,Increase leaderboard engagement • compelling return value proposition,Scarcity,"Body-neutral, Warm accountability",Challenge expiration alert!,Expiring challenges,Don't let your challenges expire! Take action now and stay on track. Your engagement is counting on it.,चैलेंज का समय समाप्त होने वाला अलर्ट! अपनी गतिविधि में कार्रवाई करें और ट्रैक पर रहें। आपकी इंजेक्शन आपके लिए महत्वपूर्ण है।,,,UNTESTED,No Data Yet,True,1.0
TPL-5EF5E4B3,S9,inactive,Increase leaderboard engagement • compelling return value proposition,Scarcity,"Body-neutral, Warm accountability",Unlock your potential!,Adjust loop,Discover what's holding you back and adjust your approach. Unlock your full potential and watch your engagement soar.,अपने संभावनाओं को खोलें! अपनी प्रतिक्रिया में क्या बाधा है और अपनी रणनीति को समायोजित करें। अपनी पूरी क्षमता को खुलासा करें और आपकी इंजेक्शन बढ़ जाएगी।,,,UNTESTED,No Data Yet,True,1.0
TPL-80DBDA95,S9,inactive,Increase leaderboard engagement • compelling return value proposition,Scarcity,"Body-neutral, Warm accountability",Your turn to shine!,Leaderboard,It's time to take center stage! Show the world what you're made of and climb your way to the top. Your engagement is the key.,आपका समय आ गया है! दुनिया को अपनी चमक दिखाएं और रैंक में ऊपर उठें। आपकी इंजेक्शन आपके लिए महत्वपूर्ण है।,,,UNTESTED,No Data Yet,True,1.0
TPL-BA43E489,S3,paid,Increase leaderboard engagement • deepening engagement & retention,Accomplishment,"Limited trial days, expiring challenges, Warm accountability",Streaks,XP & Tier Badges,You're on a roll! Keep your streak going and level up with new badges!,आपकी स्ट्रीक्स जारी रखें और नए बैज लेवल अप करें!,,,UNTESTED,No Data Yet,True,1.0
TPL-CEFBD7A2,S3,paid,Increase leaderboard engagement • deepening engagement & retention,Accomplishment,"Limited trial days, expiring challenges, Warm accountability",Limited Trial Days,XP & Tier Badges,Time's running out! Don't miss your last chance to earn XP and badges. Act now!,समय सीमित है! अपने आखिरी मौके का फायदा उठाएं और XP और बैज प्राप्त करें. तुरंत कार्रवाई करें!,,,UNTESTED,No Data Yet,True,1.0
TPL-A3AFF246,S3,paid,Increase leaderboard engagement • deepening engagement & retention,Accomplishment,"Limited trial days, expiring challenges, Warm accountability",Warm Accountability,Leaderboard Engagement,You're doing great! Stay on top of the leaderboard and keep your friends in check.,आप अच्छा कर रहे हैं! लीडरबोर्ड पर शीर्ष पर बनाए रखें और अपने दोस्तों को पीछे छोड़ दें।,,,UNTESTED,No Data Yet,True,1.0
TPL-E9BB4934,S3,paid,Increase leaderboard engagement • deepening engagement & retention,Accomplishment,"Limited trial days, expiring challenges, Warm accountability",Streaks,XP & Tier Badges,Don't let your streak end! Keep playing and earn more XP to level up.,आपकी स्ट्रीक्स समाप्त न होने दें! खेलते रहें और अधिक XP प्राप्त करें ताकि लेवल अप कर सकें।,,,UNTESTED,No Data Yet,True,1.0
TPL-44D13B19,S3,paid,Increase leaderboard engagement • deepening engagement & retention,Accomplishment,"Limited trial days, expiring challenges, Warm accountability",Accomplishment,Leaderboard Engagement,You've made it to the top! Celebrate your win and keep pushing yourself to be better.,आप शीर्ष पर पहुंच गए! अपनी जीत का जश्न मनाएं और अपने आप को बेहतर बनाने के लिए प्रेरित रहें।,,,UNTESTED,No Data Yet,True,1.0
TPL-E4DF2352,S3,churned,Increase leaderboard engagement • re-engagement & recovering lost habits,Accomplishment,"Limited trial days, expiring challenges, Warm accountability",Streaks,Leaderboard,You're just a streak away from the top! Get back on track and claim your spot!,आपके पास स्ट्रीक की जीत है! फिर से ट्रैक पर लौटें और अपना स्थान देखें!,,,UNTESTED,No Data Yet,True,1.0
TPL-C7F7D224,S3,churned,Increase leaderboard engagement • re-engagement & recovering lost habits,Accomplishment,"Limited trial days, expiring challenges, Warm accountability",XP,Challenges,Don't let XP expire! Complete challenges to earn rewards and stay on the leaderboard.,एक्सपीर्स नहीं होने दें! चैलेंज पूरा करें और पुरस्कार प्राप्त करें और लीडरबोर्ड पर रहें।,,,UNTESTED,No Data Yet,True,1.0
TPL-123F48A4,S3,churned,Increase leaderboard engagement • re-engagement & recovering lost habits,Accomplishment,"Limited trial days, expiring challenges, Warm accountability",Tier Badges,Accountability,Unlock your next tier and earn exclusive badges! Stay accountable and keep climbing the leaderboard.,अगले टायर को लॉक करें और विशेष बैज प्राप्त करें! खुद को जवाबदेह रखें और लीडरबोर्ड पर चढ़ाई करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-7EFE5E2E,S3,churned,Increase leaderboard engagement • re-engagement & recovering lost habits,Accomplishment,"Limited trial days, expiring challenges, Warm accountability",Limited Trial Days,Re-engagement,Time's running out! Don't miss your last chance to re-engage and get back on track.,समय सीमित है! अपने आखिरी मौके को खोने दें नहीं! फिर से जुड़ें और ट्रैक पर लौटें।,,,UNTESTED,No Data Yet,True,1.0
TPL-9BEE75FD,S3,churned,Increase leaderboard engagement • re-engagement & recovering lost habits,Accomplishment,"Limited trial days, expiring challenges, Warm accountability",Warm Accountability,Streaks & XP,You're not alone! Join a community of like-minded individuals and stay accountable with warm reminders.,आप अकेले नहीं हैं! समान दृष्टिकोण वाले लोगों की एक समुदाय में शामिल हों और खुद पर जवाबदेही के गर्म संदेश प्राप्त करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-086DA4B5,S3,trial,Increase leaderboard engagement • rapid adoption & habit formation,Accomplishment,"Limited trial days, expiring challenges, Warm accountability",Streaks,Daily Habit Tracking,You're on a roll! Keep your streak going and earn XP towards the next tier!,आपकी दिनचर्या में स्थिरता बनाए रखें और अगले टियर के लिए एक्सप को कमाने के लिए अपनी दिनचर्या को जारी रखें!,,,UNTESTED,No Data Yet,True,1.0
TPL-C6CE0814,S3,trial,Increase leaderboard engagement • rapid adoption & habit formation,Accomplishment,"Limited trial days, expiring challenges, Warm accountability",XP,Challenge Completion,You've completed another challenge! Collect your rewards and move closer to the top of the leaderboard.,एक और चुनौती पूरी हुई! अपने पुरस्कारों को इकट्ठा करें और लीडरबोर्ड टॉप पर पहुंचने के लिए आगे बढ़ें।,,,UNTESTED,No Data Yet,True,1.0
TPL-81BC7ABF,S3,trial,Increase leaderboard engagement • rapid adoption & habit formation,Accomplishment,"Limited trial days, expiring challenges, Warm accountability",Tier Badges,Habit Formation,You've formed a powerful habit! Earn your next tier badge and unlock exclusive rewards.,आपकी दिनचर्या में शक्तिशाली एक आदत बन गई है! अगले टियर बैज को कमाने और विशेष पुरस्कारों को स्वीकार करने के लिए आगे बढ़ें।,,,UNTESTED,No Data Yet,True,1.0
TPL-A3B93FAE,S3,trial,Increase leaderboard engagement • rapid adoption & habit formation,Accomplishment,"Limited trial days, expiring challenges, Warm accountability",Limited Trial Days,Time's Running Out,You have limited trial days left! Make the most of this opportunity and boost your leaderboard position.,आपके पास अभी भी सीमित ट्रायल दिन बाकी हैं! इस मौके को सबसे अच्छा उपयोग करें और अपने लीडरबोर्ड पोजीशन को बढ़ाएं.,,,UNTESTED,No Data Yet,True,1.0
TPL-4AE74129,S3,trial,Increase leaderboard engagement • rapid adoption & habit formation,Accomplishment,"Limited trial days, expiring challenges, Warm accountability",Warm Accountability,Accountability Partner,You're not alone! Join your accountability partner and stay motivated to reach your goals.,आप अकेले नहीं हैं! अपने खाता पार्टनर के साथ जुड़ें और अपने लक्ष्यों तक पहुंचने के लिए प्रेरित रहें.,,,UNTESTED,No Data Yet,True,1.0
TPL-C15C2E17,S3,inactive,Increase leaderboard engagement • compelling return value proposition,Accomplishment,"Limited trial days, expiring challenges, Warm accountability",Streak Alert,Leaderboard Engagement,Your streak is about to expire! Get back on track and earn more XP to climb the leaderboard.,आपका स्ट्रीक समाप्त होने वाला है! फिर से ट्रैक पर लौटें और अधिक ए็กซीपी कमाएं ताकि लीडरबोर्ड में चढ़ाई करें.,,,UNTESTED,No Data Yet,True,1.0
TPL-76B44414,S3,inactive,Increase leaderboard engagement • compelling return value proposition,Accomplishment,"Limited trial days, expiring challenges, Warm accountability",XP Warning,Leaderboard Engagement,You're running low on XP! Complete a challenge to earn more and stay in the game.,आपके पास ए็กซीपी की कमी है! एक चैलेंज पूरा करें और अधिक कमाएं ताकि खेल में रहें.,,,UNTESTED,No Data Yet,True,1.0
TPL-5C99942F,S3,inactive,Increase leaderboard engagement • compelling return value proposition,Accomplishment,"Limited trial days, expiring challenges, Warm accountability",Tier Badges,Leaderboard Engagement,You're missing out on tier badges! Complete challenges to earn them and show off your skills.,आप टायर बैज मिस कर रहे हैं! चैलेंज पूरा करें और उन्हें कमाएं ताकि अपनी क्षमताओं को दिखाएं.,,,UNTESTED,No Data Yet,True,1.0
TPL-AF1C09A8,S3,inactive,Increase leaderboard engagement • compelling return value proposition,Accomplishment,"Limited trial days, expiring challenges, Warm accountability",Limited Trial Days,Leaderboard Engagement,Your trial days are limited! Make the most of them and earn more XP to stay in the game.,आपके पास सीमित ट्रायल दिन हैं! उन्हें सबसे अच्छा उपयोग करें और अधिक ए็กซीपी कमाएं ताकि खेल में रहें।,,,UNTESTED,No Data Yet,True,1.0
TPL-22B4AC3D,S3,inactive,Increase leaderboard engagement • compelling return value proposition,Accomplishment,"Limited trial days, expiring challenges, Warm accountability",Warm Accountability,Leaderboard Engagement,You're not alone! Join a challenge with friends to earn more XP and climb the leaderboard together.,आप अकेले नहीं हैं! दोस्तों के साथ एक चैलेंज में शामिल हों और अधिक ए็กซीपी कमाएं ताकि लीडरबोर्ड में साथ में चढ़ाई करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-05A14292,S2,paid,Increase ai_tutor engagement • deepening engagement & retention,Empowerment,"Progress-focused, not appearance-obsessed, Warm accountability",New streak!,Streaks,You're on a roll! Keep your AI tutor engagement streak going and earn rewards.,आपकी ट्यूशन स्ट्रीक जारी रखें और पुरस्कार प्राप्त करें!,,,UNTESTED,No Data Yet,True,1.0
TPL-2FD1EA4E,S2,paid,Increase ai_tutor engagement • deepening engagement & retention,Empowerment,"Progress-focused, not appearance-obsessed, Warm accountability",Level up!,XP & Tier Badges,You've leveled up! Your AI tutor engagement is helping you earn new badges and rewards.,आपकी ट्यूशन से आपका एक नया स्तर हासिल किया गया है और नए बैज और पुरस्कार प्राप्त करें!,,,UNTESTED,No Data Yet,True,1.0
TPL-27C7D295,S2,paid,Increase ai_tutor engagement • deepening engagement & retention,Empowerment,"Progress-focused, not appearance-obsessed, Warm accountability",Your feedback matters!,Log → Feedback,Share your thoughts on AI tutor sessions and help us improve. Your feedback will adjust the loop for a better experience.,आपकी ट्यूशन सेशन के बारे में अपनी राय दें और हमें सुधारने में मदद करें। आपकी राय लूप को बेहतर बनाएगी!,,,UNTESTED,No Data Yet,True,1.0
TPL-4C850F77,S2,paid,Increase ai_tutor engagement • deepening engagement & retention,Empowerment,"Progress-focused, not appearance-obsessed, Warm accountability",Streak alert!,Streaks,Don't break your streak! Keep engaging with AI tutor and earn rewards for every session.,आपकी स्ट्रीक को टूटने दें नहीं! AI ट्यूशन सेशन में लगे रहें और हर सेशन पर पुरस्कार प्राप्त करें!,,,UNTESTED,No Data Yet,True,1.0
TPL-300D5A59,S2,paid,Increase ai_tutor engagement • deepening engagement & retention,Empowerment,"Progress-focused, not appearance-obsessed, Warm accountability",Adjust and improve!,Log → Feedback,Use your feedback to adjust the AI tutor sessions and improve your engagement. Your progress matters.,आपकी राय का उपयोग करके AI ट्यूशन सेशन में सुधार करें और अपनी लगन में सुधार करें। आपका प्रगति महत्वपूर्ण है!,,,UNTESTED,No Data Yet,True,1.0
TPL-37B6AAA7,S2,churned,Increase ai_tutor engagement • re-engagement & recovering lost habits,Empowerment,"Progress-focused, not appearance-obsessed, Warm accountability",Log your progress,Streaks and XP tracking,You're close to regaining momentum! Keep pushing forward with our AI tutor.,आपकी प्रगति को लॉग करें! हमारे एआई ट्यूटर साथ में आगे बढ़ें।,,,UNTESTED,No Data Yet,True,1.0
TPL-C694DDE5,S2,churned,Increase ai_tutor engagement • re-engagement & recovering lost habits,Empowerment,"Progress-focused, not appearance-obsessed, Warm accountability",Get feedback to improve,AI tutor feedback loop,Your feedback is crucial to our AI tutor's growth. Give us your honest thoughts today!,आपकी प्रतिक्रिया हमारे एआई ट्यूटर को सुधारने में महत्वपूर्ण भूमिका निभाती है। आज अपनी ईमानदार राय दें।,,,UNTESTED,No Data Yet,True,1.0
TPL-4820B9CE,S2,churned,Increase ai_tutor engagement • re-engagement & recovering lost habits,Empowerment,"Progress-focused, not appearance-obsessed, Warm accountability",Recover lost habits,Streaks and habit tracking,Don't let your progress slip away! Get back on track with our AI tutor and start building new habits.,आपकी प्रगति को फिर से बनाए रखने का मौका नहीं दें! हमारे एआई ट्यूटर साथ में अपने नए आदतों की शुरुआत करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-DE8D0FC6,S2,churned,Increase ai_tutor engagement • re-engagement & recovering lost habits,Empowerment,"Progress-focused, not appearance-obsessed, Warm accountability",Unlock new XP,XP and tier badges,You're one step away from unlocking a new level! Keep pushing forward with our AI tutor.,आपकी प्रगति के आधार पर एक नया स्तर खुल जाने का मौका है! हमारे एआई ट्यूटर साथ में आगे बढ़ें।,,,UNTESTED,No Data Yet,True,1.0
TPL-E63A5DC9,S2,churned,Increase ai_tutor engagement • re-engagement & recovering lost habits,Empowerment,"Progress-focused, not appearance-obsessed, Warm accountability",Join a community of achievers,Community and leaderboards,Connect with others who share your goals and ambitions. Join our community today and stay motivated!,आपके लक्ष्यों और सपनों के साथ जुड़ने वाले लोगों के समुदाय में शामिल हों! आज हमारे समुदाय में जुड़ें और प्रेरित रहें।,,,UNTESTED,No Data Yet,True,1.0
TPL-C6B69F04,S2,trial,Increase ai_tutor engagement • rapid adoption & habit formation,Empowerment,"Progress-focused, not appearance-obsessed, Warm accountability",New streak alert!,Streaks,You've started a new week with an amazing streak! Keep up the good work and crush your goals.,आपने एक नई हफ्ता शुरू किया और एक अद्भुत स्ट्रीक बनाया! अपने लक्ष्यों को पूरा करने के लिए जारी रखें.,,,UNTESTED,No Data Yet,True,1.0
TPL-D9BA274F,S2,trial,Increase ai_tutor engagement • rapid adoption & habit formation,Empowerment,"Progress-focused, not appearance-obsessed, Warm accountability","Level up, champ!",XP,You've leveled up and unlocked a new badge! Keep pushing yourself to reach the next milestone.,आपने स्तर बढ़ाया और एक नए बैज को लॉक कर लिया! अगले माइलस्टोन तक पहुंचने के लिए अपनी प्रगति बनाए रखें.,,,UNTESTED,No Data Yet,True,1.0
TPL-B1F3DDE0,S2,trial,Increase ai_tutor engagement • rapid adoption & habit formation,Empowerment,"Progress-focused, not appearance-obsessed, Warm accountability",Adjust and adapt,Log → feedback → adjust loop,Take a moment to review your progress and make adjustments. You're one step closer to achieving your goals.,आपकी प्रगति को समीक्षा करें और संशोधन करें। आपके लक्ष्यों को पूरा करने के लिए एक कदम आगे बढ़ रहे हैं.,,,UNTESTED,No Data Yet,True,1.0
TPL-F076B5A5,S2,trial,Increase ai_tutor engagement • rapid adoption & habit formation,Empowerment,"Progress-focused, not appearance-obsessed, Warm accountability",Streak streak!,Streaks,You're on a roll! Keep your streak going and celebrate your small wins along the way.,आप एक रोल में हैं! अपनी स्ट्रीक को बनाए रखें और अपने छोटे जीतों पर खुशियां मनाएं.,,,UNTESTED,No Data Yet,True,1.0
TPL-0A037EB1,S2,trial,Increase ai_tutor engagement • rapid adoption & habit formation,Empowerment,"Progress-focused, not appearance-obsessed, Warm accountability",You're getting closer!,Log,Check your progress and see how close you are to reaching your goal. You've got this!,आपकी प्रगति को देखें और अपने लक्ष्य तक कितने करीब हैं। आप इस पर निश्चित हैं!,,,UNTESTED,No Data Yet,True,1.0
TPL-3FBC5C48,S2,inactive,Increase ai_tutor engagement • compelling return value proposition,Empowerment,"Progress-focused, not appearance-obsessed, Warm accountability",Your AI tutor streak is about to expire!,Streaks,Don't let your progress slip away! Adjust your loop and keep your AI tutor streak alive.,अपने एआई ट्यूटर स्ट्रीक को न होने दें! अपनी प्रगति को बनाए रखें और अपने लूप को समायोजित करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-172DD39D,S2,inactive,Increase ai_tutor engagement • compelling return value proposition,Empowerment,"Progress-focused, not appearance-obsessed, Warm accountability",XP Alert: Your AI tutor level is due for an upgrade!,XP,You're getting closer to the next tier! Adjust your loop and earn XP to stay ahead.,आप अगले स्तर तक पहुंचने के लिए बहुत करीब हैं! अपनी प्रगति को बनाए रखें और एआई ट्यूटर में सुधार करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-7568557C,S2,inactive,Increase ai_tutor engagement • compelling return value proposition,Empowerment,"Progress-focused, not appearance-obsessed, Warm accountability",Your AI tutor feedback is waiting for you!,Log → feedback,Don't miss out on valuable insights! Check your feedback and adjust your loop to improve.,महत्वपूर्ण प्रतिक्रिया आपके लिए तैयार है! अपनी प्रतिक्रिया की जांच करें और अपने लूप को सुधारने के लिए समायोजित करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-F673CBBF,S2,inactive,Increase ai_tutor engagement • compelling return value proposition,Empowerment,"Progress-focused, not appearance-obsessed, Warm accountability",Badges Alert: You're missing out on tier badges!,tier badges,Earn your place in the next tier and claim your badges! Adjust your loop to stay ahead.,स्तर के बैज आपको चूक रहे हैं! अपनी स्थिति को सुधारने के लिए अपने लूप को समायोजित करें और अगले स्तर में पहुंचें।,,,UNTESTED,No Data Yet,True,1.0
TPL-18FA254E,S2,inactive,Increase ai_tutor engagement • compelling return value proposition,Empowerment,"Progress-focused, not appearance-obsessed, Warm accountability",Your AI tutor streak is a reflection of your progress!,Streaks,Keep your streak alive and celebrate your wins! Adjust your loop to stay on track.,अपने एआई ट्यूटर स्ट्रीक आपकी प्रगति का प्रतिबिंब है! अपनी प्रगति को बनाए रखें और अपने लूप को समायोजित करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-0EBB1DC6,S1,paid,Increase gamification engagement • deepening engagement & retention,Loss Avoidance,"Progress-focused, not appearance-obsessed, Warm accountability",Streak Reminder,Missed Goal Alert,You're missing a streak! Get back on track and earn rewards.,आपकी स्ट्रीक में गिरावट आ गई है। फिर से ट्रैक पर लाएं और पुरस्कार प्राप्त करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-403EDFCC,S1,paid,Increase gamification engagement • deepening engagement & retention,Loss Avoidance,"Progress-focused, not appearance-obsessed, Warm accountability",Log → Feedback,Adjust Loop,What's working? What's not? Adjust your habits and boost engagement.,क्या काम कर रहा है? क्या नहीं? अपने आदतों को समायोजित करें और भागीदारी को बढ़ाएं.,,,UNTESTED,No Data Yet,True,1.0
TPL-F87DB3A3,S1,paid,Increase gamification engagement • deepening engagement & retention,Loss Avoidance,"Progress-focused, not appearance-obsessed, Warm accountability",Loss Avoidance,Streak Reminders,Don't let streaks slip away! Stay on track and avoid loss.,स्ट्रीक से गिरने को रोकें! ट्रैक पर रहें और हानि से बचें।,,,UNTESTED,No Data Yet,True,1.0
TPL-4388A249,S1,paid,Increase gamification engagement • deepening engagement & retention,Loss Avoidance,"Progress-focused, not appearance-obsessed, Warm accountability",Progress Focus,Reward System,You're making progress! Keep going and earn rewards.,आपकी प्रगति देख रहे हैं! आगे बढ़ें और पुरस्कार प्राप्त करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-9F60F02C,S1,paid,Increase gamification engagement • deepening engagement & retention,Loss Avoidance,"Progress-focused, not appearance-obsessed, Warm accountability",Warm Accountability,Community Leaderboard,You're part of a community that's crushing it! Keep pushing and stay accountable.,आप एक समुदाय का हिस्सा हैं जो बहुत अच्छी तरह से कर रहा है! आगे बढ़ें और जवाबदेह बनें।,,,UNTESTED,No Data Yet,True,1.0
TPL-1DD02163,S1,churned,Increase gamification engagement • re-engagement & recovering lost habits,Loss Avoidance,"Progress-focused, not appearance-obsessed, Warm accountability",Streak reminder,Streaks and progress tracking,Don't let your streak slip away! You're close to reaching a new milestone. Get back on track with our daily reminders.,अपनी स्ट्रीक को फिर से शुरू करें! आप एक नए माइलस्टोन तक पहुंचने के लिए बहुत करीब हैं। अपने दैनिक अनुस्मारकों का उपयोग करके वापस पथ पर चलाएं।,,,UNTESTED,No Data Yet,True,1.0
TPL-EB1F6A68,S1,churned,Increase gamification engagement • re-engagement & recovering lost habits,Loss Avoidance,"Progress-focused, not appearance-obsessed, Warm accountability",Missed goal alert,Goal setting and tracking,"You missed your daily goal! Don't worry, you can still recover. Tap to adjust your loop and get back on track.","आप अपने दैनिक लक्ष्य को पूरा नहीं कर सके। चिंता न करें, आप अभी भी वापस आ सकते हैं। अपने लूप को संशोधित करने और फिर से शुरू करने के लिए टैप करें।",,,UNTESTED,No Data Yet,True,1.0
TPL-31ADAF11,S1,churned,Increase gamification engagement • re-engagement & recovering lost habits,Loss Avoidance,"Progress-focused, not appearance-obsessed, Warm accountability",Log and feedback,Activity logging and insights,Take a closer look at your progress. Our latest data shows you're close to regaining momentum. What adjustments can you make to get back on track?,आपकी प्रगति को देखें और नज़दीकी होने वाले मोमेंटम को देखें। हमारे नवीनतम डेटा से पता चलता है कि आप फिर से गति पकड़ने के लिए बहुत करीब हैं। अपने लूप को संशोधित करने के लिए क्या बदलाव कर सकते हैं?,,,UNTESTED,No Data Yet,True,1.0
TPL-23B483B7,S1,churned,Increase gamification engagement • re-engagement & recovering lost habits,Loss Avoidance,"Progress-focused, not appearance-obsessed, Warm accountability",Streaks and rewards,Reward system for streaks,You're so close to a new reward! Keep your streak going with our exclusive offers. Tap to redeem.,आप एक नए पुरस्कार के लिए बहुत करीब हैं! अपनी स्ट्रीक को बनाए रखने के लिए हमारे विशेष ऑफरों का उपयोग करें। टैप करके पुरस्कार का लाभ उठाएं।,,,UNTESTED,No Data Yet,True,1.0
TPL-24AA3B99,S1,churned,Increase gamification engagement • re-engagement & recovering lost habits,Loss Avoidance,"Progress-focused, not appearance-obsessed, Warm accountability",Re-engagement message,Re-engagement campaign,We've missed you! Come back to your healthy habits and let's get started again. Tap to re-engage.,हमें आपको खो दिया है! अपने स्वस्थ आदतों की ओर वापस आइए और फिर से शुरू करें। टैप करके फिर से जुड़ें।,,,UNTESTED,No Data Yet,True,1.0
TPL-AFE84481,S1,trial,Increase gamification engagement • rapid adoption & habit formation,Loss Avoidance,"Progress-focused, not appearance-obsessed, Warm accountability",Streak reminder,Daily streaks,You're on a roll! Your daily streak is still active. Keep it going!,आपकी दैनिक स्ट्रीक अभी भी सक्रिय है। इसे बनाए रखें!,,,UNTESTED,No Data Yet,True,1.0
TPL-55532F0A,S1,trial,Increase gamification engagement • rapid adoption & habit formation,Loss Avoidance,"Progress-focused, not appearance-obsessed, Warm accountability",Missed goal alert,Daily step goal,Oops! You missed your daily step goal. Get back on track and adjust your loop.,"अरे, आप अपने दैनिक कदम लक्ष्य से मिस कर गए। फिर से ट्रैक पर लाएं और अपनी लूप को समायोजित करें.",,,UNTESTED,No Data Yet,True,1.0
TPL-A11217AB,S1,trial,Increase gamification engagement • rapid adoption & habit formation,Loss Avoidance,"Progress-focused, not appearance-obsessed, Warm accountability",Log → feedback,Habit tracking,How's your habit tracking going? Take a look at your progress and adjust your strategy.,आपकी आदत ट्रैकिंग कैसे जा रही है? अपने प्रगति को देखें और अपनी रणनीति को समायोजित करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-8C78C0AE,S1,trial,Increase gamification engagement • rapid adoption & habit formation,Loss Avoidance,"Progress-focused, not appearance-obsessed, Warm accountability",Progress-focused,Streak rewards,You're so close to reaching your streak reward! Keep pushing and you'll get there.,आपकी स्ट्रीक रिवार्ड के करीब हैं! औररे बढ़ाएं और वहां पहुंच जाएंगे।,,,UNTESTED,No Data Yet,True,1.0
TPL-29B893B8,S1,trial,Increase gamification engagement • rapid adoption & habit formation,Loss Avoidance,"Progress-focused, not appearance-obsessed, Warm accountability",Warm accountability,Daily habit summary,Take a look at your daily habit summary and see how you can improve tomorrow.,आपके दैनिक आदत संक्षेप में देखें और कल कैसे सुधार कर सकते हैं।,,,UNTESTED,No Data Yet,True,1.0
TPL-5527BFDF,S1,inactive,Increase gamification engagement • compelling return value proposition,Loss Avoidance,"Progress-focused, not appearance-obsessed, Warm accountability",Streak reminder,Streaks and progress tracking,"Don't let your streak slip away! You're close to reaching your goal, but you need to get back on track.","अपने स्ट्रीक को फिर से शुरू करें! आपके लक्ष्य तक पहुंचने के लिए आप बहुत करीब हैं, लेकिन आपको अपनी ट्रैक पर वापस आना होगा।",,,UNTESTED,No Data Yet,True,1.0
TPL-C2211AA0,S1,inactive,Increase gamification engagement • compelling return value proposition,Loss Avoidance,"Progress-focused, not appearance-obsessed, Warm accountability",Missed goal alert,Goal setting and tracking,"You missed your daily/weekly goal! Don't worry, you can still catch up. What's holding you back?","आप अपने दैनिक/साप्ताहिक लक्ष्य को पूरा नहीं कर सके। चिंता न करें, आप अभी भी कैचअप कर सकते हैं। आपको रोकने की क्या बात है? ",,,UNTESTED,No Data Yet,True,1.0
TPL-92C9EB81,S1,inactive,Increase gamification engagement • compelling return value proposition,Loss Avoidance,"Progress-focused, not appearance-obsessed, Warm accountability",Feedback and adjustment,Loop feedback and adjustment,How can we help you improve? Take a look at your progress and adjust your strategy. You're one step closer to success!,आपको सुधारने में हम कैसे मदद कर सकते हैं? अपनी प्रगति देखें और अपनी रणनीति को समायोजित करें। आपका सफलता की ओर एक कदम नजदीक है।,,,UNTESTED,No Data Yet,True,1.0
TPL-9D3C4448,S1,inactive,Increase gamification engagement • compelling return value proposition,Loss Avoidance,"Progress-focused, not appearance-obsessed, Warm accountability",Log and feedback,Activity logging and tracking,What's going on? Take a look at your activity log to see what's working and what's not. Make adjustments and stay on track!,क्या हो रहा है? अपनी गतिविधि लॉग देखें और देखें कि क्या काम कर रहा है और क्या नहीं। समायोजन करें और ट्रैक पर रहें।,,,UNTESTED,No Data Yet,True,1.0
